week_start,week_end,region,category,marketing_spend,adstock_marketing,email_sends,traffic_organic,traffic_paid,traffic_direct,traffic_total,source_system,grain,available_at
2024-04-01,2024-04-07,West,Electronics,4387.65,1403.217142857143,19000,3035.1,1394.8,192.8,4622.9,ad_platform_export,weekly,2024-04-09 09:00:00
2024-04-08,2024-04-14,West,Electronics,7862.12,2239.1142857142854,15000,3118.0,1885.4,153.2,5156.3,ad_platform_export,weekly,2024-04-16 09:00:00
2024-04-15,2024-04-21,West,Electronics,5853.19,2099.33,22000,3152.9,1777.3,223.1,5153.3,ad_platform_export,weekly,2024-04-23 09:00:00
2024-04-22,2024-04-28,West,Electronics,4605.22,1467.42,25000,3288.2,1379.8,258.7,4926.7,ad_platform_export,weekly,2024-04-30 09:00:00
2024-04-29,2024-05-05,West,Electronics,16765.69,4662.197142857142,25000,3289.4,2914.7,251.8,6456.1,ad_platform_export,weekly,2024-05-07 09:00:00
2024-05-06,2024-05-12,West,Electronics,8073.87,3187.9628571428575,14000,3432.1,2222.1,129.8,5784.2,ad_platform_export,weekly,2024-05-14 09:00:00
2024-05-13,2024-05-19,West,Electronics,4585.24,1492.1228571428571,19000,3343.6,1406.9,177.5,4927.9,ad_platform_export,weekly,2024-05-21 09:00:00
2024-05-20,2024-05-26,West,Electronics,4681.07,1465.8771428571429,17000,3372.6,1407.3,169.1,4949.2,ad_platform_export,weekly,2024-05-28 09:00:00
2024-05-27,2024-06-02,West,Electronics,4508.57,1446.2242857142858,19000,3407.2,1368.3,185.2,4960.9,ad_platform_export,weekly,2024-06-04 09:00:00
2024-06-03,2024-06-09,West,Electronics,6758.16,1793.4557142857143,21000,3446.3,1531.3,220.7,5198.0,ad_platform_export,weekly,2024-06-11 09:00:00
2024-06-10,2024-06-16,West,Electronics,18995.53,5585.524285714286,26000,3434.1,3018.3,268.0,6720.299999999999,ad_platform_export,weekly,2024-06-18 09:00:00
2024-06-17,2024-06-23,West,Electronics,8906.54,3559.848571428571,26000,3488.3,2415.3,242.2,6145.8,ad_platform_export,weekly,2024-06-25 09:00:00
2024-06-24,2024-06-30,West,Electronics,4753.73,1571.8600000000001,20000,3444.0,1445.8,202.2,5091.7,ad_platform_export,weekly,2024-07-02 09:00:00
2024-07-01,2024-07-07,West,Electronics,4471.76,1430.7785714285715,14000,3383.8,1369.8,145.79999999999998,4899.4,ad_platform_export,weekly,2024-07-09 09:00:00
2024-07-08,2024-07-14,West,Electronics,4854.29,1532.195714285714,21000,3461.1,1430.1,212.7,5103.7,ad_platform_export,weekly,2024-07-16 09:00:00
2024-07-15,2024-07-21,West,Electronics,4618.05,1472.1499999999999,15000,3466.4,1460.3,164.3,5091.1,ad_platform_export,weekly,2024-07-23 09:00:00
2024-07-22,2024-07-28,West,Electronics,8819.69,2397.405714285714,24000,3375.2,1892.3,232.2,5499.8,ad_platform_export,weekly,2024-07-30 09:00:00
2024-07-29,2024-08-04,West,Electronics,18795.82,5706.5257142857145,16000,3391.9,3221.0,163.9,6776.8,ad_platform_export,weekly,2024-08-06 09:00:00
2024-08-05,2024-08-11,West,Electronics,9592.72,3467.0071428571428,24000,3294.2,2370.7,245.0,5909.8,ad_platform_export,weekly,2024-08-13 09:00:00
2024-08-12,2024-08-18,West,Electronics,12532.77,3731.092857142857,17000,3284.9,2673.6,172.3,6130.7,ad_platform_export,weekly,2024-08-20 09:00:00
2024-08-19,2024-08-25,West,Electronics,7943.13,2978.7871428571425,33000,3151.1,2408.2,321.8,5880.9,ad_platform_export,weekly,2024-08-27 09:00:00
2024-08-26,2024-09-01,West,Electronics,4705.3,1514.967142857143,23000,2984.2,1490.3,247.4,4721.9,ad_platform_export,weekly,2024-09-03 09:00:00
2024-09-02,2024-09-08,West,Electronics,4553.79,1449.4557142857143,13000,2933.6,1465.0,135.5,4534.0,ad_platform_export,weekly,2024-09-10 09:00:00
2024-09-09,2024-09-15,West,Electronics,11441.55,3217.4171428571426,21000,3016.2,2301.5,211.5,5529.0,ad_platform_export,weekly,2024-09-17 09:00:00
2024-09-16,2024-09-22,West,Electronics,10117.08,3501.85,23000,2951.6,2559.3,230.5,5741.4,ad_platform_export,weekly,2024-09-24 09:00:00
2024-09-23,2024-09-29,West,Electronics,4325.45,1515.6828571428573,23000,2941.6,1477.5,223.4,4642.4,ad_platform_export,weekly,2024-10-01 09:00:00
2024-09-30,2024-10-06,West,Electronics,7443.87,2089.792857142857,17000,2781.7,1798.8,181.8,4762.2,ad_platform_export,weekly,2024-10-08 09:00:00
2024-10-07,2024-10-13,West,Electronics,6619.97,2358.1357142857146,12000,2713.8,1973.0,127.8,4814.7,ad_platform_export,weekly,2024-10-15 09:00:00
2024-10-14,2024-10-20,West,Electronics,4158.02,1338.0785714285714,20000,2656.0,1361.8,212.3,4230.1,ad_platform_export,weekly,2024-10-22 09:00:00
2024-10-21,2024-10-27,West,Electronics,6412.8,1848.6742857142858,18000,2712.1,1766.0,186.6,4664.7,ad_platform_export,weekly,2024-10-29 09:00:00
2024-10-28,2024-11-03,West,Electronics,6483.35,2219.27,22000,2766.3,1938.2,210.5,4915.1,ad_platform_export,weekly,2024-11-05 09:00:00
2024-11-04,2024-11-10,West,Electronics,4551.13,1453.2814285714285,15000,3048.9,1386.8,148.1,4583.9,ad_platform_export,weekly,2024-11-12 09:00:00
2024-11-11,2024-11-17,West,Electronics,4660.16,1480.3685714285714,25000,3631.4,1396.6,254.9,5282.8,ad_platform_export,weekly,2024-11-19 09:00:00
2024-11-18,2024-11-24,West,Electronics,4891.72,1543.652857142857,21000,3977.1,1346.0,223.1,5546.2,ad_platform_export,weekly,2024-11-26 09:00:00
2024-11-25,2024-12-01,West,Electronics,4892.94,1538.5342857142857,22000,3927.2,1318.3,221.7,5467.2,ad_platform_export,weekly,2024-12-03 09:00:00
2024-12-02,2024-12-08,West,Electronics,4861.39,1554.6614285714284,16000,3658.2,1390.0,162.9,5210.9,ad_platform_export,weekly,2024-12-10 09:00:00
2024-12-09,2024-12-15,West,Electronics,5279.05,1546.197142857143,12000,2997.1,1486.9,119.8,4603.8,ad_platform_export,weekly,2024-12-17 09:00:00
2024-12-16,2024-12-22,West,Electronics,10606.25,3180.9085714285716,18000,2730.3,2495.9,175.60000000000002,5401.8,ad_platform_export,weekly,2024-12-24 09:00:00
2024-12-23,2024-12-29,West,Electronics,4843.46,1887.9957142857145,20000,2444.8,1750.9,196.5,4392.2,ad_platform_export,weekly,2024-12-31 09:00:00
2024-12-30,2025-01-05,West,Electronics,634.17,1375.15,5000,325.3,213.6,41.0,579.8,ad_platform_export,weekly,2025-01-07 09:00:00
2022-12-26,2023-01-01,West,Home,745.76,745.76,5000,938.8,125.6,97.3,1161.7,ad_platform_export,weekly,2023-01-03 09:00:00
2023-01-02,2023-01-08,West,Home,5256.07,1496.1642857142856,8000,5409.5,1387.2,142.4,6939.1,ad_platform_export,weekly,2023-01-10 09:00:00
2023-01-09,2023-01-15,West,Home,26793.21,7338.348571428572,27000,4761.1,3029.8,443.0,8234.2,ad_platform_export,weekly,2023-01-17 09:00:00
2023-01-16,2023-01-22,West,Home,18999.34,6816.75,17000,4395.5,3083.3,238.4,7717.099999999999,ad_platform_export,weekly,2023-01-24 09:00:00
2023-01-23,2023-01-29,West,Home,18251.489999999998,5559.211428571428,11000,3954.3,2576.6,131.7,6662.6,ad_platform_export,weekly,2023-01-31 09:00:00
2023-01-30,2023-02-05,West,Home,10311.15,3837.2571428571428,23000,3848.5,2376.7,269.5,6494.9,ad_platform_export,weekly,2023-02-07 09:00:00
2023-02-06,2023-02-12,West,Home,5322.33,1751.8285714285714,23000,3836.4,1521.6,271.5,5629.4,ad_platform_export,weekly,2023-02-14 09:00:00
2023-02-13,2023-02-19,West,Home,5262.96,1677.8642857142856,20000,3682.1,1484.8,230.8,5398.0,ad_platform_export,weekly,2023-02-21 09:00:00
2023-02-20,2023-02-26,West,Home,9929.79,2507.1700000000005,19000,3539.0,1752.1,203.2,5494.3,ad_platform_export,weekly,2023-02-28 09:00:00
2023-02-27,2023-03-05,West,Home,22281.18,6769.634285714286,26000,3362.4,2891.0,253.7,6507.0,ad_platform_export,weekly,2023-03-07 09:00:00
2023-03-06,2023-03-12,West,Home,23242.65,7316.382857142858,17000,3398.5,3124.2,172.5,6695.4,ad_platform_export,weekly,2023-03-14 09:00:00
2023-03-13,2023-03-19,West,Home,20739.9,7031.048571428572,22000,3492.9,3103.3,227.8,6824.1,ad_platform_export,weekly,2023-03-21 09:00:00
2023-03-20,2023-03-26,West,Home,5305.49,2220.2314285714283,27000,3641.8,1692.7,256.4,5590.6,ad_platform_export,weekly,2023-03-28 09:00:00
2023-03-27,2023-04-02,West,Home,5489.57,1745.052857142857,17000,3628.0,1471.2,167.6,5267.1,ad_platform_export,weekly,2023-04-04 09:00:00
2023-04-03,2023-04-09,West,Home,5378.47,1740.222857142857,26000,3774.9,1507.0,271.4,5553.4,ad_platform_export,weekly,2023-04-11 09:00:00
2023-04-10,2023-04-16,West,Home,5626.16,1743.827142857143,19000,3986.9,1502.1,191.5,5680.4,ad_platform_export,weekly,2023-04-18 09:00:00
2023-04-17,2023-04-23,West,Home,5394.84,1735.467142857143,20000,3932.3,1484.9,191.2,5608.2,ad_platform_export,weekly,2023-04-25 09:00:00
2023-04-24,2023-04-30,West,Home,5672.26,1781.682857142857,28000,3967.0,1512.8,272.2,5751.9,ad_platform_export,weekly,2023-05-02 09:00:00
2023-05-01,2023-05-07,West,Home,13324.75,3431.217142857143,22000,4000.0,2016.6,214.4,6230.8,ad_platform_export,weekly,2023-05-09 09:00:00
2023-05-08,2023-05-14,West,Home,15936.57,5697.844285714285,13000,4077.4,2601.6,130.3,6809.1,ad_platform_export,weekly,2023-05-16 09:00:00
2023-05-15,2023-05-21,West,Home,5476.98,1918.6000000000001,20000,4269.5,1500.0,192.5,5962.1,ad_platform_export,weekly,2023-05-23 09:00:00
2023-05-22,2023-05-28,West,Home,5759.58,1811.4271428571428,18000,4230.3,1432.0,180.4,5842.8,ad_platform_export,weekly,2023-05-30 09:00:00
2023-05-29,2023-06-04,West,Home,5822.84,1833.3314285714284,24000,4310.9,1448.1,241.1,6000.0,ad_platform_export,weekly,2023-06-06 09:00:00
2023-06-05,2023-06-11,West,Home,5730.78,1823.9928571428572,19000,4212.7,1481.8,186.7,5881.1,ad_platform_export,weekly,2023-06-13 09:00:00
2023-06-12,2023-06-18,West,Home,5672.92,1809.6771428571428,25000,4374.8,1462.8,243.9,6081.6,ad_platform_export,weekly,2023-06-20 09:00:00
2023-06-19,2023-06-25,West,Home,17587.11,4680.851428571428,29000,4346.6,2479.0,296.1,7121.8,ad_platform_export,weekly,2023-06-27 09:00:00
2023-06-26,2023-07-02,West,Home,19184.36,6359.158571428571,11000,4367.5,2854.2,107.1,7328.700000000001,ad_platform_export,weekly,2023-07-04 09:00:00
2023-07-03,2023-07-09,West,Home,5923.37,2488.3885714285716,25000,4356.0,1774.3999999999999,244.6,6374.9,ad_platform_export,weekly,2023-07-11 09:00:00
2023-07-10,2023-07-16,West,Home,5959.48,1907.0114285714285,20000,4116.3,1528.7,196.8,5841.9,ad_platform_export,weekly,2023-07-18 09:00:00
2023-07-17,2023-07-23,West,Home,5594.3,1799.5928571428572,26000,4333.8,1437.8,258.4,6029.8,ad_platform_export,weekly,2023-07-25 09:00:00
2023-07-24,2023-07-30,West,Home,5790.3099999999995,1808.6914285714286,17000,4112.6,1458.2,168.3,5739.1,ad_platform_export,weekly,2023-08-01 09:00:00
2023-07-31,2023-08-06,West,Home,5849.0,1870.962857142857,25000,4201.5,1467.7,262.5,5931.7,ad_platform_export,weekly,2023-08-08 09:00:00
2023-08-07,2023-08-13,West,Home,5654.75,1797.5157142857145,21000,4079.2,1468.6,218.0,5765.9,ad_platform_export,weekly,2023-08-15 09:00:00
2023-08-14,2023-08-20,West,Home,5851.94,1849.017142857143,25000,4104.4,1520.8,256.1,5881.3,ad_platform_export,weekly,2023-08-22 09:00:00
2023-08-21,2023-08-27,West,Home,5583.16,1794.3942857142858,21000,3954.9,1478.9,198.0,5632.1,ad_platform_export,weekly,2023-08-29 09:00:00
2023-08-28,2023-09-03,West,Home,5551.76,1737.75,23000,3905.6,1477.4,230.2,5613.0,ad_platform_export,weekly,2023-09-05 09:00:00
2023-09-04,2023-09-10,West,Home,5539.51,1768.4771428571428,19000,3795.4,1492.3,190.9,5478.4,ad_platform_export,weekly,2023-09-12 09:00:00
2023-09-11,2023-09-17,West,Home,5349.9,1714.4771428571428,15000,3715.3,1452.5,147.5,5315.5,ad_platform_export,weekly,2023-09-19 09:00:00
2023-09-18,2023-09-24,West,Home,5424.92,1718.1157142857141,24000,3593.1,1509.1,239.4,5341.5,ad_platform_export,weekly,2023-09-26 09:00:00
2023-09-25,2023-10-01,West,Home,5510.23,1741.28,28000,3633.0,1503.6,264.4,5401.3,ad_platform_export,weekly,2023-10-03 09:00:00
2023-10-02,2023-10-08,West,Home,5392.01,1725.857142857143,24000,3452.8,1531.8,229.5,5213.9,ad_platform_export,weekly,2023-10-10 09:00:00
2023-10-09,2023-10-15,West,Home,5357.53,1697.8557142857142,20000,3291.3,1516.2,198.6,5006.2,ad_platform_export,weekly,2023-10-17 09:00:00
2023-10-16,2023-10-22,West,Home,5459.79,1740.922857142857,22000,3253.2,1562.6,225.9,5041.7,ad_platform_export,weekly,2023-10-24 09:00:00
2023-10-23,2023-10-29,West,Home,5011.53,1596.4228571428573,16000,3229.6,1471.1,156.9,4857.7,ad_platform_export,weekly,2023-10-31 09:00:00
2023-10-30,2023-11-05,West,Home,18779.46,4911.777142857143,16000,3313.8,2595.5,168.1,6077.4,ad_platform_export,weekly,2023-11-07 09:00:00
2023-11-06,2023-11-12,West,Home,18525.89,6197.992857142856,27000,3858.4,2723.4,275.8,6857.5,ad_platform_export,weekly,2023-11-14 09:00:00
2023-11-13,2023-11-19,West,Home,6012.5,2585.3342857142857,16000,4502.2,1746.8,166.5,6415.5,ad_platform_export,weekly,2023-11-21 09:00:00
2023-11-20,2023-11-26,West,Home,6054.23,1932.287142857143,13000,4987.9,1416.5,121.2,6525.7,ad_platform_export,weekly,2023-11-28 09:00:00
2023-11-27,2023-12-03,West,Home,6117.16,1952.4157142857143,13000,4966.7,1531.7,130.3,6628.6,ad_platform_export,weekly,2023-12-05 09:00:00
2023-12-04,2023-12-10,West,Home,10340.54,2796.497142857143,19000,4332.3,1873.1,190.5,6395.9,ad_platform_export,weekly,2023-12-12 09:00:00
2023-12-11,2023-12-17,West,Home,11848.26,4170.398571428572,22000,3740.7,2467.3,226.7,6434.5,ad_platform_export,weekly,2023-12-19 09:00:00
2023-12-18,2023-12-24,West,Home,5285.22,1767.0128571428572,19000,3144.7,1601.3,187.7,4933.7,ad_platform_export,weekly,2023-12-26 09:00:00
2023-12-25,2023-12-31,West,Home,19992.67,5434.614285714286,23000,3002.0,2718.1,241.3,5961.4,ad_platform_export,weekly,2024-01-02 09:00:00
2024-01-01,2024-01-07,West,Home,12767.45,4892.745714285715,18000,2938.1,2571.0,186.9,5696.0,ad_platform_export,weekly,2024-01-09 09:00:00
2024-01-08,2024-01-14,West,Home,4909.12,1664.304285714286,10000,2979.0,1502.3,99.7,4581.0,ad_platform_export,weekly,2024-01-16 09:00:00
2024-01-15,2024-01-21,West,Home,5951.57,1744.9857142857145,19000,2966.6,1559.0,182.4,4708.1,ad_platform_export,weekly,2024-01-23 09:00:00
2024-01-22,2024-01-28,West,Home,11152.21,3358.5642857142857,21000,3040.2,2232.5,225.5,5498.3,ad_platform_export,weekly,2024-01-30 09:00:00
2024-01-29,2024-02-04,West,Home,6002.82,2222.2242857142855,23000,3024.5,1757.8999999999999,239.79999999999998,5022.1,ad_platform_export,weekly,2024-02-06 09:00:00
2024-02-05,2024-02-11,West,Home,5308.37,1690.8242857142857,15000,3173.4,1486.9,148.6,4809.1,ad_platform_export,weekly,2024-02-13 09:00:00
2024-02-12,2024-02-18,West,Home,15050.77,4249.831428571429,20000,3261.6,2357.2,205.7,5824.3,ad_platform_export,weekly,2024-02-20 09:00:00
2024-02-19,2024-02-25,West,Home,9494.98,3480.457142857143,20000,3380.7,2210.8,187.5,5778.9,ad_platform_export,weekly,2024-02-27 09:00:00
2024-02-26,2024-03-03,West,Home,5391.6900000000005,1760.1357142857144,17000,3399.9,1568.2,181.9,5149.8,ad_platform_export,weekly,2024-03-05 09:00:00
2024-03-04,2024-03-10,West,Home,5337.96,1704.0514285714287,22000,3535.0,1447.4,202.5,5184.9,ad_platform_export,weekly,2024-03-12 09:00:00
2024-03-11,2024-03-17,West,Home,5233.45,1666.2671428571427,21000,3484.3999999999996,1466.7,213.7,5164.8,ad_platform_export,weekly,2024-03-19 09:00:00
2024-03-18,2024-03-24,West,Home,5438.91,1696.8914285714286,14000,3569.5,1372.6,141.6,5083.7,ad_platform_export,weekly,2024-03-26 09:00:00
2024-03-25,2024-03-31,West,Home,5306.57,1691.2985714285714,18000,3839.2,1432.1,178.3,5449.8,ad_platform_export,weekly,2024-04-02 09:00:00
2024-04-01,2024-04-07,West,Home,5572.05,1762.8185714285714,19000,3902.7999999999997,1448.0,186.70000000000002,5537.7,ad_platform_export,weekly,2024-04-09 09:00:00
2024-04-08,2024-04-14,West,Home,5530.32,1780.74,17000,3748.0,1500.1,163.3,5411.4,ad_platform_export,weekly,2024-04-16 09:00:00
2024-04-15,2024-04-21,West,Home,5372.88,1694.0442857142857,16000,3909.4,1397.2,165.8,5472.2,ad_platform_export,weekly,2024-04-23 09:00:00
2024-04-22,2024-04-28,West,Home,5720.12,1794.8285714285714,29000,3992.2,1434.9,289.9,5716.7,ad_platform_export,weekly,2024-04-30 09:00:00
2024-04-29,2024-05-05,West,Home,5584.18,1797.3528571428571,27000,4047.4,1473.3,262.3,5782.7,ad_platform_export,weekly,2024-05-07 09:00:00
2024-05-06,2024-05-12,West,Home,5643.74,1788.6242857142859,21000,4164.5,1429.4,208.0,5802.2,ad_platform_export,weekly,2024-05-14 09:00:00
2024-05-13,2024-05-19,West,Home,5588.96,1777.4642857142858,17000,4140.3,1403.9,177.6,5721.8,ad_platform_export,weekly,2024-05-21 09:00:00
2024-05-20,2024-05-26,West,Home,17106.97,4781.075714285714,19000,4167.3,2417.2,192.29999999999998,6776.9,ad_platform_export,weekly,2024-05-28 09:00:00
2024-05-27,2024-06-02,West,Home,12508.67,4479.708571428571,13000,4308.4,2379.9,130.0,6818.1,ad_platform_export,weekly,2024-06-04 09:00:00
2024-06-03,2024-06-09,West,Home,13255.45,3695.7457142857143,16000,4214.1,2121.4,157.3,6492.8,ad_platform_export,weekly,2024-06-11 09:00:00
2024-06-10,2024-06-16,West,Home,16777.86,5579.404285714286,21000,4344.8,2714.8,203.1,7262.6,ad_platform_export,weekly,2024-06-18 09:00:00
2024-06-17,2024-06-23,West,Home,5673.45,2187.432857142857,19000,4394.4,1630.1,189.8,6214.2,ad_platform_export,weekly,2024-06-25 09:00:00
2024-06-24,2024-06-30,West,Home,5675.91,1790.3757142857144,14000,4471.8,1368.8,146.3,5986.8,ad_platform_export,weekly,2024-07-02 09:00:00
2024-07-01,2024-07-07,West,Home,5655.61,1787.2414285714287,29000,4245.4,1477.5,282.7,6005.6,ad_platform_export,weekly,2024-07-09 09:00:00
2024-07-08,2024-07-14,West,Home,10655.86,3123.404285714286,27000,4196.7,2063.6,273.9,6534.4,ad_platform_export,weekly,2024-07-16 09:00:00
2024-07-15,2024-07-21,West,Home,8543.71,2955.0885714285714,25000,4121.4,1937.3,232.79999999999998,6291.6,ad_platform_export,weekly,2024-07-23 09:00:00
2024-07-22,2024-07-28,West,Home,5508.3,1776.48,11000,4277.2,1422.6,114.0,5813.7,ad_platform_export,weekly,2024-07-30 09:00:00
2024-07-29,2024-08-04,West,Home,9475.59,2444.747142857143,17000,4080.2000000000003,1681.0,171.4,5932.5,ad_platform_export,weekly,2024-08-06 09:00:00
2024-08-05,2024-08-11,West,Home,22652.4,6975.078571428572,23000,4138.3,2819.3,200.20000000000002,7157.7,ad_platform_export,weekly,2024-08-13 09:00:00
2024-08-12,2024-08-18,West,Home,5423.4400000000005,2502.5271428571427,25000,3984.4,1814.5,246.6,6045.3,ad_platform_export,weekly,2024-08-20 09:00:00
2024-08-19,2024-08-25,West,Home,5672.55,1815.5542857142857,19000,3804.6,1419.9,189.9,5414.3,ad_platform_export,weekly,2024-08-27 09:00:00
2024-08-26,2024-09-01,West,Home,5442.88,1728.4071428571428,21000,3955.9,1421.4,214.5,5591.7,ad_platform_export,weekly,2024-09-03 09:00:00
2024-09-02,2024-09-08,West,Home,5546.15,1772.3185714285714,15000,3755.4,1512.7,162.5,5430.4,ad_platform_export,weekly,2024-09-10 09:00:00
2024-09-09,2024-09-15,West,Home,5410.42,1720.3500000000001,28000,3690.9,1507.1,276.8,5474.8,ad_platform_export,weekly,2024-09-17 09:00:00
2024-09-16,2024-09-22,West,Home,13138.11,3585.7871428571425,24000,3673.1,2127.0,254.0,6054.3,ad_platform_export,weekly,2024-09-24 09:00:00
2024-09-23,2024-09-29,West,Home,13533.17,4674.692857142857,20000,3556.2,2596.3,186.0,6338.7,ad_platform_export,weekly,2024-10-01 09:00:00
2024-09-30,2024-10-06,West,Home,5167.09,1854.0157142857145,24000,3532.5,1549.6,231.5,5313.5,ad_platform_export,weekly,2024-10-08 09:00:00
2024-10-07,2024-10-13,West,Home,23005.78,6323.648571428572,26000,3564.7999999999997,2779.7,275.5,6620.0,ad_platform_export,weekly,2024-10-15 09:00:00
2024-10-14,2024-10-20,West,Home,7945.0,3465.2314285714283,27000,3313.2,2067.5,271.2,5651.9,ad_platform_export,weekly,2024-10-22 09:00:00
2024-10-21,2024-10-27,West,Home,5273.76,1706.197142857143,20000,3256.7,1494.6,199.3,4950.5,ad_platform_export,weekly,2024-10-29 09:00:00
2024-10-28,2024-11-03,West,Home,5204.59,1649.8728571428571,26000,3331.1,1500.2,272.2,5103.4,ad_platform_export,weekly,2024-11-05 09:00:00
2024-11-04,2024-11-10,West,Home,5639.39,1781.75,24000,3731.1,1546.0,241.1,5518.3,ad_platform_export,weekly,2024-11-12 09:00:00
2024-11-11,2024-11-17,West,Home,14312.78,3889.471428571429,28000,4479.8,2188.2,273.8,6941.6,ad_platform_export,weekly,2024-11-19 09:00:00
2024-11-18,2024-11-24,West,Home,11352.15,4124.172857142857,18000,4720.2,2266.9,173.8,7160.9,ad_platform_export,weekly,2024-11-26 09:00:00
2024-11-25,2024-12-01,West,Home,5885.49,1979.55,29000,4966.5,1513.1,296.6,6776.3,ad_platform_export,weekly,2024-12-03 09:00:00
2024-12-02,2024-12-08,West,Home,5479.35,1754.047142857143,24000,4387.1,1400.4,244.7,6032.3,ad_platform_export,weekly,2024-12-10 09:00:00
2024-12-09,2024-12-15,West,Home,6646.29,1971.1257142857141,23000,3622.6,1584.4,229.9,5437.1,ad_platform_export,weekly,2024-12-17 09:00:00
2024-12-16,2024-12-22,West,Home,7634.12,2522.3328571428574,21000,3261.0,1890.6,201.9,5353.599999999999,ad_platform_export,weekly,2024-12-24 09:00:00
2024-12-23,2024-12-29,West,Home,5149.47,1705.8014285714287,21000,2985.1,1482.9,201.6,4669.5,ad_platform_export,weekly,2024-12-31 09:00:00
2024-12-30,2025-01-05,West,Home,683.11,1544.93,4000,432.9,184.9,36.2,654.0,ad_platform_export,weekly,2025-01-07 09:00:00
